timestamp,frequency_offset_hz,power_db
2026-08-26T11:52:47.574-04:00,2.539062,-86.819794
2026-08-26T11:52:47.574-04:00,2.734375,-88.983345
2026-08-26T11:52:47.574-04:00,2.929688,-92.872696
2026-08-26T11:52:47.574-04:00,3.125000,-96.174057
2026-08-26T11:52:47.574-04:00,3.320312,-96.168045
2026-08-26T11:52:47.574-04:00,3.515625,-91.281593
2026-08-26T11:52:47.574-04:00,3.710938,-87.427933
2026-08-26T11:52:47.574-04:00,3.906250,-89.158737
2026-08-26T11:52:47.574-04:00,4.101562,-94.806503
2026-08-26T11:52:47.574-04:00,4.296875,-98.176048
2026-08-26T11:52:47.574-04:00,4.492188,-99.908401
2026-08-26T11:52:47.574-04:00,4.687500,-91.652191
2026-08-26T11:52:47.574-04:00,4.882812,-93.427803
2026-08-26T11:52:47.574-04:00,5.078125,-99.297630
2026-08-26T11:52:47.574-04:00,5.273438,-100.135918
2026-08-26T11:52:47.574-04:00,5.468750,-96.204590
2026-08-26T11:52:47.574-04:00,5.664062,-95.057236
2026-08-26T11:52:47.574-04:00,5.859375,-96.292435
2026-08-26T11:52:47.574-04:00,6.054688,-100.667831
2026-08-26T11:52:47.574-04:00,6.250000,-100.417549
2026-08-26T11:52:47.574-04:00,6.445312,-97.717667
2026-08-26T11:52:47.574-04:00,6.640625,-98.482971
2026-08-26T11:52:47.574-04:00,6.835938,-100.149261
2026-08-26T11:52:47.574-04:00,7.031250,-98.507118
2026-08-26T11:52:47.574-04:00,7.226562,-97.897781
2026-08-26T11:52:47.574-04:00,7.421875,-103.200928
2026-08-26T11:52:47.574-04:00,7.617188,-110.797653
2026-08-26T11:52:47.574-04:00,7.812500,-98.272545
2026-08-26T11:52:47.574-04:00,8.007812,-96.260391
2026-08-26T11:52:47.574-04:00,8.203125,-100.106575
2026-08-26T11:52:47.574-04:00,8.398438,-107.501030
2026-08-26T11:52:47.574-04:00,8.593750,-105.883446
2026-08-26T11:52:47.574-04:00,8.789062,-101.028053
2026-08-26T11:52:47.574-04:00,8.984375,-98.704926
2026-08-26T11:52:47.574-04:00,9.179688,-96.819992
2026-08-26T11:52:47.574-04:00,9.375000,-95.203690
2026-08-26T11:52:47.574-04:00,9.570312,-95.266724
2026-08-26T11:52:47.574-04:00,9.765625,-99.011223
2026-08-26T11:52:47.574-04:00,9.960938,-100.916397
2026-08-26T11:52:47.574-04:00,10.156250,-99.045837
2026-08-26T11:52:47.574-04:00,10.351562,-100.620544
2026-08-26T11:52:47.574-04:00,10.546875,-104.345627
2026-08-26T11:52:47.574-04:00,10.742188,-100.476944
2026-08-26T11:52:47.574-04:00,10.937500,-96.168213
2026-08-26T11:52:47.574-04:00,11.132812,-97.104797
2026-08-26T11:52:47.574-04:00,11.328125,-99.654739
2026-08-26T11:52:47.574-04:00,11.523438,-100.319611
2026-08-26T11:52:47.574-04:00,11.718750,-107.197563
2026-08-26T11:52:47.574-04:00,11.914062,-107.433006
2026-08-26T11:52:47.574-04:00,12.109375,-100.904877
2026-08-26T11:52:47.574-04:00,12.304688,-103.785843
2026-08-26T11:52:47.574-04:00,12.500000,-118.397629
2026-08-26T11:52:47.574-04:00,12.695312,-108.910522
2026-08-26T11:52:47.574-04:00,12.890625,-102.316093
2026-08-26T11:52:47.574-04:00,13.085938,-97.888626
2026-08-26T11:52:47.574-04:00,13.281250,-98.320938
2026-08-26T11:52:47.574-04:00,13.476562,-102.457428
2026-08-26T11:52:47.574-04:00,13.671875,-108.477852
2026-08-26T11:52:47.574-04:00,13.867188,-110.673889
2026-08-26T11:52:47.574-04:00,14.062500,-105.560272
2026-08-26T11:52:47.574-04:00,14.257812,-108.929710
2026-08-26T11:52:47.574-04:00,14.453125,-106.019867
2026-08-26T11:52:47.574-04:00,14.648438,-100.466766
2026-08-26T11:52:47.574-04:00,14.843750,-98.055054
2026-08-26T11:52:47.574-04:00,15.039062,-99.038681
2026-08-26T11:52:47.574-04:00,15.234375,-104.237633
2026-08-26T11:52:47.574-04:00,15.429688,-110.966560
2026-08-26T11:52:47.574-04:00,15.625000,-107.322151
2026-08-26T11:52:47.574-04:00,15.820312,-103.725388
2026-08-26T11:52:47.574-04:00,16.015625,-101.115646
2026-08-26T11:52:47.574-04:00,16.210938,-101.044983
2026-08-26T11:52:47.574-04:00,16.406250,-103.030487
2026-08-26T11:52:47.574-04:00,16.601562,-106.768791
2026-08-26T11:52:47.574-04:00,16.796875,-105.464943
2026-08-26T11:52:47.574-04:00,16.992188,-101.952835
2026-08-26T11:52:47.574-04:00,17.187500,-102.929039
2026-08-26T11:52:47.574-04:00,17.382812,-108.427643
2026-08-26T11:52:47.574-04:00,17.578125,-112.246887
2026-08-26T11:52:47.574-04:00,17.773438,-110.552750
2026-08-26T11:52:47.574-04:00,17.968750,-109.955826
2026-08-26T11:52:47.574-04:00,18.164062,-123.689240
2026-08-26T11:52:47.574-04:00,18.359375,-113.167488
2026-08-26T11:52:47.574-04:00,18.554688,-111.338081
2026-08-26T11:52:47.574-04:00,18.750000,-110.091026
2026-08-26T11:52:47.574-04:00,18.945312,-110.171013
2026-08-26T11:52:47.574-04:00,19.140625,-128.136002
2026-08-26T11:52:47.574-04:00,19.335938,-112.171600
2026-08-26T11:52:47.574-04:00,19.531250,-109.272247
2026-08-26T11:52:47.574-04:00,19.726562,-107.802139
2026-08-26T11:52:47.574-04:00,19.921875,-106.978035
